symbol,year,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
TR,2011,10.7,41.9,43.1,-242.9,78.6,89.5,39.9,212.2,58.4,,43.5,73.2,175,71.8,857.9,7.5,100.1,0.6,4.6,-20,82.5,85.1,3.3999999999999986,2011-12-31,212.2,114.3,72,0,10.9,5.8014,857.9,7.5,665.9,191.9,7.5,45.3,-2
TR,2010,9.8,37.4,44.2,-225.5,116,124,39.3,237.6,58.5,,48.7,73.2,175,59.1,860.4,7.5,68.7,0.7,4.5,-2,76.7,90.3,10,2010-12-31,215.5,137.4,72.9,0,8,5.7709,860.4,7.5,669,191.4,7.5,47.4,-11.2
TR,2009,9.1,37.5,42.5,-206.9,91,99.7,38.7,211.9,56.1,,44.6,73.2,175,56.4,838.2,7.5,63.1,1.4,4.5,-2,77.6,94.3,8.399999999999999,2009-12-31,220.7,145.9,71.9,0,8.7,5.6217,838.2,7.5,652.5,185.8,7.5,45.9,-12.4
TR,2008,13.9,31.2,40.3,-190.6,68.9,86.9,38.2,188,59.3,,43.3,73.2,189,55.6,812.1,7.5,59.1,0,5,-2,67.2,85.1,3.0000000000000036,2008-12-31,217.6,142.9,75.3,0,18,4.9469,812.1,7.5,634.8,177.3,7.5,34.2,-15.2
TR,2007,11.6,32.4,42.1,-176.3,57.6,98.9,37.7,199.7,58,,35.9,73.2,189,57.4,812.7,7.5,74.4,1.6,4.3,-2,73.1,74.9,2.8999999999999986,2007-12-31,201.4,156.8,74.3,0,41.3,5.0606,812.7,7.5,638.2,174.5,7.5,35.3,-11.7
TR,2006,13.1,35.1,43.8,-162.8,55.7,79.3,37.3,190.9,62.2,,40.9,74.2,189,64,791.6,7.5,61.2,2.2,5.3,-2,50.4,73.4,3.8999999999999986,2006-12-31,202.9,169.2,75.8,0,23.5,4.8483,791.6,7.5,630.7,161,7.5,39,-12.5
TR,2005,17.5,30.9,45,-150.5,69,123.9,37,246.6,113.7,,32.1,74.2,189,55,813.7,7.5,55.4,28.2,19.2,-2,43,69.8,2.700000000000003,2005-12-31,178.8,164.2,77.3,32,54.9,4.5821,813.7,39.5,617.4,196.3,7.5,33.6,-7.9
TR,2004,19.3,28.5,44.7,-142.3,57,89.4,36.3,192.7,82.3,,26,74,193.3,58.8,811.8,93.2,106.9,1.4,11.9,-2,40.1,66.1,9,2004-12-31,178.8,149.1,80.6,6.3,32.4,3.7568,811.8,99.5,570.2,241.6,93.2,37.5,-10.9
TR,2003,11.9,18.1,38.8,-130.8,84.1,171,35.6,243.7,62.9,,22.6,38.2,79.3,46.1,665.3,7.5,112.4,1,12.1,-2,35.7,62.5,3.099999999999998,2003-12-31,129.2,156.8,81.3,0,87,5.155,665.3,7.5,536.6,128.7,7.5,21.2,-11.7
TR,2002,12.5,22.7,35.8,-120.1,105.5,146.2,35.4,224.9,63.1,,19.7,38.2,79.3,43.6,646.1,7.5,116.5,4.5,14.8,-13,29.1,58.3,4.100000000000001,2002-12-31,128.9,148.7,83.4,0,40.7,4.9065,646.1,7.5,526.7,119.3,7.5,26.8,
TR,2001,9.2,20.4,34.3,-108.9,106.5,175.2,35,246.1,57.8,,16.8,38.2,79.3,41.2,618.7,7.5,71.1,1.8,14.3,-11.9,28.1,51.4,3.3000000000000007,2001-12-31,132.6,161.3,84.2,0,68.6,4.6437,618.7,7.5,508.5,110.2,7.5,23.7,
TR,2000,10.3,23.6,33.3,-98,60.9,132.5,34.1,203.2,57.4,,12.4,121.3,,41.9,562.4,7.5,62.5,1.4,13.8,-12.2,26.4,44.3,1.1999999999999993,2000-12-31,131.1,180.1,83.5,0,71.6,4.0407,562.4,7.5,458.7,103.7,7.5,24.8,
TR,1999,12.8,19,31.9,-88.2,88.5,159.5,33.7,224.5,56.1,,9.5,85.1,,35.1,529.4,7.5,87.2,2.1,11.3,-10.9,25.6,36.7,5.699999999999999,1999-12-31,95.9,158.6,82.7,0,71,4.1778,529.4,7.5,430.6,98.8,7.5,24.7,
TR,1998,12.5,19.1,31.3,-80.6,80.7,163.9,33.2,228.5,53.4,,9,87.8,,36.5,487.4,7.5,59.3,2.6,9.6,-11.5,21.1,28.8,3.299999999999997,1998-12-31,83,164.7,58.5,0,83.2,5.2752,487.4,7.5,396.5,91,7.5,22.4,
TR,1997,11.6,18.6,32.8,-73.1,60.4,142.3,16.2,207,53.6,,8.7,90.5,,36.7,436.7,7.5,39.7,1.8,9.2,-11.5,15.8,21.1,4.699999999999999,1997-12-31,78.4,159.1,60.7,0,81.8,4.2932,436.7,7.5,351.2,85.6,7.5,23.3,
TR,1996,8.6,21.2,28.2,-71.6,45.7,144.2,16,201.5,48.2,,9.3,93.3,,30.3,391.5,7.5,0,2.8,11.4,-11,13.6,15,0,1996-12-31,81.7,136.4,59.8,0,98.5,3.6722,391.5,7.5,312.9,78.6,7.5,21.2,
TR,1995,5.9,23.6,21.5,-64.8,47.5,103.5,15.5,164.9,55.3,,8.9,96,,32.2,353.8,7.5,0,2.9,7.9,-11,9.9,10.9,0,1995-12-31,82,121.5,61.4,20,55.9,2.8697,353.8,27.5,272.2,81.6,7.5,23.6,
TR,1994,6.1,22.1,17,-57.5,16.5,62.4,7.5,118.9,26.3,,7.7,,0,29.2,310.1,27.5,0,2.2,3.1,-7.8,8.1,105.5,0,1994-12-31,85.6,107.8,61.2,0,45.9,3.9297,310.1,27.5,240.5,69.6,27.5,22.1,
TR,1993,6.3,20.7,17.9,-50.6,2,56.2,7.3,111.9,50.9,,6.4,,0,29.3,303.9,27.5,0,2.1,4.1,-2.7,6.9,105.3,0,1993-12-31,86.7,96.6,59.2,22.6,54.2,3.5861,303.9,50.1,212.3,91.6,27.5,20.7,
TR,1992,4.7,12.9,13.7,-44.8,1,88.9,7.1,129.7,22.5,,4,,,24.8,222.5,7.5,,,3.9,-1.8,6.8,51,0,1992-12-31,41.8,90.3,60.7,0.3,87.9,2.9934,222.5,7.8,181.7,40.8,7.5,12.9,
TR,1991,4.7,13,10.6,-40.4,5.4,65.3,6.9,101.7,21.2,,5.5,,0,21.5,184.4,0,0,0,5.9,-1.8,5,48.7,0,1991-12-31,34,83.5,60,0,59.9,2.5467,184.4,0,152.8,31.7,0,13,
TR,1990,7,16.2,9.8,-35.9,4.2,36.8,6.7,77.9,22.6,,5.7,,0,22.9,159.7,0,0,0,5,-1.8,1.6,49.7,0,1990-12-31,32.1,74.2,59.3,0.7,32.5,2.1889,159.7,0.7,129.8,29.9,0,16.2,
TR,1989,5.5,12.1,9.5,-32.2,1.8,18.5,6.5,54.2,20.7,,4.3,,0,22.3,136.3,0,0,0,4.2,-1.8,1.8,51.2,0,1989-12-31,30.9,63.9,58.2,1.5,16.7,1.8832,136.3,1.5,109.6,26.8,0,12.1,
TR,1988,7.7,11.4,9.6,-29.2,5.4,16.8,6.3,45.1,31.7,,5.9,,0,16.1,129.1,0,0,0,3.7,-1.8,0,52.4,0,1988-12-31,31.6,53.2,56.5,10.7,11.4,1.6195,129.1,10.7,91.5,37.6,0,11.4,
TR,1987,3.6,10,7.2,-26.4,11.9,50.7,6.1,72.8,14,,2.8,,0,11.7,94.4,0,0,0,2.4,-1.8,0.6,1.5,0,1987-12-31,20.1,46.4,53.2,0.8,38.9,1.4492,94.4,0.8,77.1,17.3,0,10,
TR,1986,3.3,9.2,6.3,-24,1.6,35.7,3,58.5,12.6,,2.2,,0,13.4,79.9,0,0,0,2.4,-1.8,0.5,1.5,0,1986-12-31,19.9,41.6,91,0.6,34.1,0.7099,79.9,0.6,64.6,15.3,0,9.2,
TR,1985,3.3,7.1,4.4,-23.2,0.5,27.2,2.1,46,10,,1.7,,0,11.6,65.6,0,0,0,1.6,-5.4,0.5,1.4,0,1985-12-31,18.1,37.1,91.1,0.8,26.6,0.5873,65.6,0.8,53.5,12.1,0,7.1,
TR,1984,2.5,6.4,4.4,-22.4,0.5,24.4,2.1,41.7,9.2,,1.1,,0,10.7,55.4,0,0,0,1.6,-4.7,0.4,0.5,0,1984-12-31,13.2,30.4,91.9,0.7,23.9,0.4864,55.4,0.7,44.7,10.7,0,6.4,
TR,1983,2.3,6.4,3.1,-21.1,0.1,19.9,2,34.8,8,,0.4,,0,8.2,46.6,0,0,0,2.4,-3.8,0.4,0.3,0,1983-12-31,11.5,24.2,92.7,0.2,19.8,0.4078,46.6,0.2,37.8,8.8,0,6.4,
THS,2019,508.4,270.6,201.5,-713.6,202.3,202.3,0.6,1219.5,813.4,15.3,101.5,2107.3,554.7,544,5139.4,2089.1,,159.7,88.2,-84,301.9,37.4,0,2019-12-31,1220.5,-157,56,0,,-14.84107,5139.4,2107,1830.9,3308.5,2091.7,270.6,-83.3
THS,2018,577.9,351.3,252.5,-642.2,164.3,164.3,0.6,1678,837.6,1.2,166.1,2107.9,656.4,615.6,5629.3,2297.4,,498,6,-97.1,168.2,44.7,0,2018-12-31,1142.3,204,56,0,,-10.79107,5629.3,2298.6,2160,3469.3,2297.4,351.3,-83.3
THS,2017,451.3,329.8,129.8,-634,132.8,146.9,0.6,1484.7,599.8,10.1,178.4,2182,773,918.3,5779.3,2535.7,,15.1,8.6,-61.5,202.1,45.2,0,2017-12-31,1294.4,245.9,56.6,0,14.1,-12.22085,5779.3,2545.8,2263.3,3516,2535.7,329.8,-28.7
THS,2016,458.127,429.033,137.23,-586.73,62.111,72.53,0.567,1560.749,693.194,66.421,422.159,2447.241,1137.558,978.037,6545.822,2724.76,,15.683,31.416,-101.275,202.385,40.954,0,2016-12-31,1359.32,532.135,56.76,0,10.419,-19.05347,6545.822,2791.181,2503.324,4042.498,2724.76,429.033,
THS,2015,204.829,203.198,50.474,-416.764,34.919,43.307,0.431,847.203,275.473,14.893,279.108,1649.794,646.655,584.115,3702.796,1221.741,,1.356,5.277,-113.468,71.615,17.616,0,2015-12-31,541.528,760.729,43.126,0,8.388,-10.23953,3702.796,1236.634,1854.859,1847.937,1221.741,203.198,
THS,2014,221.612,233.656,66.257,-371.779,51.981,61.129,0.427,913.872,309.854,12.994,283.89,1667.985,716.298,594.098,3858.322,1437.749,,0,8.991,-64.331,67.572,16.389,0,2014-12-31,543.778,645.819,42.663,0,8.68,-14.65031,3858.322,1450.743,1759.257,2099.065,1437.749,233.656,0
THS,2013,154.4,152.8,84.4,-338.1,46.5,55.2,0.4,649.7,240.4,1.6,228.6,1119.2,475.8,405.7,2721.1,938.9,,21.9,0,-31.8,40.1,14.1,0,2013-12-31,462.3,555.9,36.5,0,8.7,-8.8164,2721.1,940.5,1273.1,1447.9,938.9,152.8,
THS,2012,121.4,124.6,62.8,-287.8,94.4,94.4,0.4,588.4,187,1.9,212.5,1073.2,417.6,347.4,2525.9,898.1,,12.1,0.9,-16.5,49,21.4,0,2012-12-31,425.3,469,36.2,0,,-8.605,2525.9,900,1179.3,1346.6,898.1,124.6,
THS,2011,109.2,115.2,60.3,-230.9,3.3,3.3,0.4,468.4,171.5,2,202.3,1068.4,437.9,329.4,2404.5,902.9,,7.9,,-22.4,54.3,23.3,0,2011-12-31,406.6,380.6,35.9,0,,-12.0557,2404.5,904.9,1073.5,1331,902.9,115.2,
THS,2010,112.6,126.6,89.7,-190.3,6.3,6.3,0.4,440.8,203.4,1,194.9,1076.3,463.6,287.4,2391.2,976.5,,7.6,,-12,38.6,24.3,0,2010-12-31,386.2,286.2,35.4,0,,-15.8757,2391.2,977.4,978,1413.3,976.5,126.6,
THS,2009,79.4,86.6,69.4,-152.2,4.4,4.4,0.3,370.7,149.7,0.9,45.4,575,152.5,264.9,1384.4,401.6,,7.5,,-27,31.5,10.2,0,2009-12-31,276,195.3,32,0,,0.8969,1384.4,402.5,756.2,628.2,401.6,86.6,
THS,2008,135.5,86.8,52.3,-119.9,2.7,2.7,0.3,356.5,188.3,0.5,27.5,560.9,160.7,245.8,1355.7,475.2,,10.9,,-63.4,44.6,7,0,2008-12-31,270.7,113.9,31.5,0,,-3.2222,1355.7,475.7,620.1,735.6,475.2,86.8,
THS,2007,102.6,77,41.5,-96.7,9.2,9.2,0.3,394.3,144.8,0.7,27.5,590.8,194.8,297.7,1456,610.8,,3.3,0,-7.1,33.9,11.1,0,2007-12-31,265,85.7,31.2,0,,-5.0096,1456,621.1,629.3,826.6,620.5,77,
THS,2006,51.1,56.4,36.6,-70.4,0,0,0.3,284.8,89.4,0.5,4.3,382.6,58.7,215.8,935.6,229.5,,1.6,1.2,-5.1,26.5,2.4,0,2006-12-31,207.2,44.1,31.2,0,,4.3269,935.6,239.7,576.2,359.4,239.1,56.4,
THS,2005,34.7,34.6,26.7,-65.7,8,8,0.3,166.7,61.9,0.3,9.4,293.4,29,114.6,609.7,0,,4.5,0.1,-2.3,18.9,3.2,0,2005-12-31,117.4,-0.7,31.1,0,,6.1415,609.7,6.5,513.4,96.3,6.1,34.6,
THS,2004,36,30.4,19.3,-35.9,0.2,0.2,0,159.8,56.9,0.2,32.4,308.7,35.3,115.3,632.9,21.8,,12.6,1.4,494.8,20.5,3.9,0,2004-12-31,125.2,0,30.8,0,,4.8929,632.9,28.5,494.8,138.2,28.3,30.4,
THS,2003,,29.2,,-22.5,1.1,1.1,,196.7,64.4,4,22.3,308.7,39.1,132.7,660.6,21.2,,30,4.3,529.2,23.5,,0,2003-12-31,116.1,,30.8,0,,5.8896,660.6,25.2,529.2,131.4,21.2,29.2,
TSN,2019,1926,2173,620,-7368,484,484,45,7169,5513,2102,2356,10844,7037,4108,33097,9830,,404,865,-94,1172,765,0,2019-09-28,7282,13787,366,0,,-10.37978,33097,11932,14082,19015,9830,2173,-4011
TSN,2018,1694,1723,549,-6866,270,270,45,5688,5031,1911,2107,9739,6759,3513,29109,7962,,182,877,-5,1198,754,0,2018-09-29,6169,12329,366,0,,-10.09563,29109,9873,12803,16306,7962,1723,-3943
TSN,2017,1698,1675,673,-6374,318,318,45,6258,4032,906,2979,9324,6243,3239,28066,9297,,1026,755,18,1199,673,0,2017-09-30,5568,9776,368,0,,-13.65761,28066,10203,10541,17525,9297,1675,-3674
TSN,2016,1511,1542,563,-5997,349,349,43,4888,2762,79,2545,6669,5084,2732,22373,6200,,265,609,-44,1242,562,0,2016-10-01,5170,8348,361,0,,-5.94183,22373,6279,9608,12765,6200,1542,-3093
TSN,2015,1662,1620,478,-5640,688,688,42,5381,3535,715,2449,6667,5168,2878,23004,6010,,195,680,-90,1304,612,0,2015-10-03,5176,6813,369,0,,-5.8103,23004,6725,9691,13313,6010,1620,-1381
TSN,2014,1806,1684,490,-5251,438,438,42,6221,3797,643,2450,6706,5276,3274,23956,7535,,825,858,-146,1270,623,0,2014-09-27,5130,5748,376,0,,-8.2234,23956,8178,8890,15066,7535,1684,-1010
TSN,2013,1359,1497,419,-5149,1145,1145,39,5604,3010,513,479,1902,138,2817,12177,1895,,145,719,-102,560,480,0,2013-09-28,4053,4999,344,0,,12.0959,12177,2408,6201,5976,1895,1497,-1021
TSN,2012,1372,1378,382,-4861,1071,1071,39,5403,2830,515,558,1891,129,2809,11895,1917,,145,561,-74,549,451,0,2012-09-29,4022,4327,359,0,,11.117,11896,2432,6011,5884,1917,1378,-569
TSN,2011,1264,1321,407,-4699,716,716,39,4780,2374,70,424,1892,149,2587,11071,2112,,156,633,-73,476,427,0,2011-10-01,3823,3801,370,0,,9.773,11071,2182,5657,5414,2112,1321,-365
TSN,2010,1110,1198,444,-4479,978,978,39,4618,2545,401,321,1893,166,2274,10752,2135,,168,590,0,486,401,0,2010-10-02,3674,3113,377,0,,8.2414,10752,2536,5166,5586,2135,1198,-229
TSN,2009,1013,1100,,-4254,1004,1004,39,4375,1993,219,280,1917,187,2009,10595,3333,,262,761,-34,539,540,0,2009-10-03,3576,2409,376,0,,5.9787,10595,3552,4352,6243,3333,1100,-242
TSN,2008,1217,1271,,-3954,250,250,39,4361,2103,8,291,2511,128,2538,10850,2888,,302,878,41,525,331,0,2008-09-27,3519,3006,377,0,,6.2997,10850,2896,5014,5836,2888,1271,-233
TSN,2007,1050,1246,,-3673,42,42,37,3596,2115,,367,2485,126,2238,10227,2642,,70,928,50,372,327,0,2007-09-29,3693,2993,356,137,0,5.9551,10227,2779,4731,5496,2642,1246,-226
TSN,2006,942,1183,,-3373,28,798,37,4187,2846,,495,2512,136,2057,11121,2987,,149,912,17,353,341,0,2006-09-30,3945,2781,355,992,770,5.0479,11121,3979,4440,6681,2987,1183,-230
TSN,2005,961,1214,,-3062,40,40,37,3485,2157,,638,2502,142,2062,10504,2869,,169,1070,-27,169,368,0,2005-10-01,4007,3032,355,126,0,5.7099,10504,2995,4671,5833,2869,1214,-238
TSN,2004,945,1240,,-2847,33,33,37,3532,2293,,695,2558,149,2063,10464,3024,,196,1010,-58,160,261,0,2004-10-02,3964,2728,353,338,,4.4901,10464,3362,4292,6172,3024,1240,-264
TSN,2003,838,1280,,-2614,25,25,37,3371,2475,,722,2652,182,1994,10486,3114,,72,1147,-72,221,242,0,2003-09-27,4039,2380,353,490,,3.1728,10486,3604,3954,6532,3114,1280,-252
TSN,2002,755,1101,,-2245,51,51,37,3144,2093,,643,2633,190,1885,10372,3733,,107,1084,-86,241,367,0,2002-09-28,4038,2097,353,254,,2.3768,10372,3987,3662,6710,3733,1101,-265
TSN,2001,813,1199,,-1885,70,70,37,3290,2416,742,609,2756,,1911,10632,4016,,110,843,-40,237,501,0,2001-09-29,4085,1770,349,18,,1.7135,10632,4776,3354,7278,4016,1199,-333
TSN,2000,346,520,104,-1643,43,43,24,1576,886,123,385,937,,965,4854,1357,,48,251,-15,51,200,0,2000-09-30,2141,1715,225,62,,5.5022,4854,1542,2175,2679,1357,520,-284
TSN,1999,352,603,125,-1421,30,30,24,1727,987,223,398,963,,989,5083,1515,,105,222,-3,55,209,0,1999-10-02,2185,1599,229,66,,5.0917,5083,1804,2128,2955,1515,603,-232
TSN,1998,331,631,121,-1428,47,47,24,1765,831,78,434,1036,,984,5243,1967,,104,217,-3,40,185,0,1998-10-03,2257,1394,231,85,,4.0476,5243,2129,1970,3272,1967,631,-185
TSN,1997,290,618,108,-1238,24,24,22,1573,721,95,506,731,,886,4411,1558,,45,191,-5,4,183,0,1997-09-27,1925,1391,213,37,,4.1784,4411,1690,1622,2790,1558,618,-166
TSN,1996,270,547,95,-1109,37,37,15,1810,686,129,496,732,,1027,4544,1806,,199,152,-6,15,133,0,1996-09-28,1869,1232,217,40,,3.7327,4544,1975,1542,3002,1806,547,-75
TSN,1995,275,495,83,-1033,33,33,15,1520,866,269,480,808,,949,4444,1621,,43,144,-8,11,103,0,1995-09-30,2014,1162,217,95,,3.0415,4444,1985,1468,2977,1621,495,-79
TSN,1994,259,444,72,-900,27,27,15,1261,540,24,441,742,,754,3668,1381,,36,136,-2,17,55,0,1994-10-01,1610,954,218,49,,2.5138,3668,1455,1289,2379,1381,444,-69
TSN,1993,206,105,81,-751,22,22,15,812,527,74,446,924,,675,3254,920,,10,137,-1,0,82,0,1993-10-02,1435,965,221,30,,1.9729,3254,1024,1361,1893,920,105,-11
TSN,1992,208,122,86,-616,27,27,14,680,466,99,445,743,,525,2618,727,,6,72,-2,0,52,0,1992-10-03,1142,791,221,0,,1.0724,2618,826,980,1637,727,122,-10
TSN,1991,201,97,158,-515,25,25,14,662,550,128,427,764,,536,2646,846,,4,54,-4,0,58,0,1991-09-28,1162,635,206,10,,0.2816,2646,984,822,1823,846,97,-9
TSN,1990,204,91,144,-427,17,17,7,586,483,70,405,784,,472,2501,950,,6,65,-6,0,60,0,1990-09-29,1071,500,205,0,,-0.5902,2501,1020,663,1838,950,91,-9
TSN,1989,212,248,121,-335,56,56,7,750,470,55,349,746,,409,2586,1319,,37,81,-7,0,70,0,1989-09-30,1021,383,197,0,,-1.5127,2586,1374,448,2138,1319,248,-10
TSN,1988,103,155,56,-263,19,19,7,436,181,5,161,5,,259,889,206,,2,17,0,0,18,0,1988-09-30,430,284,192,0,,1.75,889,211,341,548,206,155,-10
TSN,1987,96,138,32,-197,22,22,7,379,308,6,18,5,,217,807,211,,3,175,0,0,6,0,1987-09-30,416,205,192,0,,1.375,807,217,269,537,211,138,-3
TSN,1986,167,140,26,-148,108,108,4,398,332,7,14,6,,149,761,212,,2,132,0,0,9,0,1986-09-30,348,142,128,1,,1.5469,761,220,204,557,212,140,-3
TSN,1985,63,94,16,-108,5,5,22,235,191,13,7,6,,133,471,119,,3,90,0,0,4,0,1985-09-30,226,95,128,9,,1.1641,471,141,155,317,119,94,-4
TSN,1984,51,51,0,-82,13,13,8,161,121,6,6,4,,97,298,87,,1,64,0,0,4,0,1984-09-30,130,73,117,0,,0.6923,298,93,84,214,87,51,0
TSN,1983,34,43,0,-70,1,1,8,133,103,4,4,1,,88,255,81,,1,49,0,0,12,0,1983-09-30,109,56,117,15,,0.5641,255,101,67,188,81,43,0
UNFI,2020,1633.448,1150.034,641.81,-811.004,46.993,46.993,0.553,3704.917,2370.074,83.378,0,19.607,969.6,2280.767,7586.972,2426.994,,5.067,11.438,-237.946,1504.343,183.024,19.432999999999993,2020-08-01,2684.024,837.633,54.691,0,,2.84394,7586.972,2653.675,1144.745,6442.227,2570.297,1169.467,-24.231
UNFI,2019,1532.31,1055.689,449.015,-644.096,44.468,44.468,0.535,3558.929,2108.945,112.103,1.042,442.256,1089.846,2190.681,7174.335,2819.05,,20.994,15.517,-108.953,632.785,152.732,23.2349999999999,2019-08-03,1896.164,1108.89,52.886,0,,-0.47385,7174.335,3039.361,1507.042,5667.293,2927.258,1078.924,-24.231
UNFI,2018,517.125,579.702,91.107,-488.183,23.315,23.315,0.51,1788.914,699.224,12.441,44.384,362.495,193.209,1135.775,2964.472,347.709,,0,78.551,-14.179,27.2,48.708,0,2018-07-28,571.146,1400.232,50.411,0,,25.59463,2964.472,360.15,1845.955,1118.517,347.709,579.702,-24.231
UNFI,2017,534.616,525.636,86.711,-425.755,15.414,15.414,0.506,1662.67,703.987,12.128,98.833,371.259,208.289,1031.69,2886.563,373.475,,40.635,70.532,-13.963,28.347,42.255,0,2017-07-29,602.09,1235.367,50.622,0,,21.77656,2886.563,385.603,1681.921,1204.642,373.475,525.636,
UNFI,2016,445.43,489.708,110.736,-362.406,18.593,18.593,0.504,1611.19,619.722,11.854,95.22,366.168,222.314,1021.663,2852.155,588.258,,35.228,51.702,-22.379,29.451,35.878,0,2016-07-30,616.605,1105.212,50.383,0,,18.47889,2852.155,600.112,1519.504,1332.651,588.258,489.708,
UNFI,2015,390.134,474.494,88.813,-317.329,17.38,17.38,0.501,1546.377,527.94,11.613,65.644,266.64,125.83,975.194,2540.994,535.942,,32.333,37.38,-19.443,30.38,29.695,0,2015-08-01,572.452,979.446,50.096,0,,19.73447,2540.994,547.555,1381.088,1159.906,535.942,474.494,
UNFI,2014,377.5,441.5,137,-273.6,16.1,16.1,0.5,1369.9,515.5,1,51,274.5,135,834.7,2288.9,448.2,,32.5,,-5.2,30.9,25.4,0,2014-08-02,484,845.2,49.8,0,,16.743,2288.9,449.2,1243.4,1045.5,448.2,441.5,
UNFI,2013,283.9,339.6,113.4,-248,11.1,11.1,0.5,1115.2,398.3,1,41.5,201.9,49.5,702.2,1729.9,163.7,,23.8,,-1.1,27.3,24.7,0,2013-08-03,338.6,719.7,49.3,0,,17.1947,1729.9,164.7,1099.1,630.8,163.7,339.6,
UNFI,2012,242.2,305.2,91.6,-222.1,16.1,16.1,0.5,946.9,334.2,0.4,36.3,193.7,52.5,578.6,1493.9,0.6,,25.4,,1.9,144.2,22.4,0,2012-07-28,278.5,611.8,49,0,,14.949,1493.9,1,978.7,515.2,0.6,305.2,0
UNFI,2011,217.1,257.1,83.9,-172.4,16.9,16.9,0.5,844.5,463.4,47.4,38.6,191.9,58.3,514.5,1401,1,,22,,4.9,28.4,21.1,0,2011-07-30,285.2,520.5,48.5,115,,12.7711,1401,163.4,869.7,531.3,1,257.1,-0.7
UNFI,2010,205.2,217.1,69.1,-157.8,13.8,13.8,0.4,716.1,521.9,5,20.6,186.9,50.2,439.7,1250.8,48.4,,20.6,,-1.2,29.4,18.1,3.0999999999999943,2010-07-31,279.3,443.9,43.5,242.6,,9.0414,1250.8,296,630.4,620.4,48.4,220.2,-0.7
UNFI,2009,155.2,179.5,63.3,-136.5,10.3,10.3,0.4,592.6,423.6,5,12.3,164.3,38.4,366.6,1058.6,53.9,,18.1,,-1.6,24.3,19,1.8000000000000114,2009-08-01,242.1,377.5,43,200,,7.9488,1058.6,258.9,544.5,514.1,53.9,181.3,-6.1
UNFI,2008,160.4,179.1,63.3,-116,25.3,25.3,0.4,627.7,516.8,5,9.1,170.6,33.7,394.4,1084.5,58.5,,14.2,,-0.8,20.1,16,1.4000000000000057,2008-08-02,234.1,318.3,42.9,288.1,,6.4289,1084.5,351.6,480.1,604.4,58.5,180.5,-6.1
UNFI,2007,134.6,160.3,37.1,-99.4,17,17,0.4,515.2,298.6,6.9,9.6,79.9,8.6,312.4,800.9,65.1,,15.4,,0.4,0.8,9.6,1.8999999999999773,2007-07-28,185.1,269.8,42.8,120,,7.9042,800.9,192,426.8,374.1,65.1,162.2,-6.1
UNFI,2006,102.1,151.6,38.2,-90.2,20.1,20.1,0.4,453.7,270.8,5.4,9.7,78,0.3,257.3,704.6,59.7,,17.8,,1,0.9,6.6,1.3000000000000114,2006-07-29,163.2,219.6,42.2,125,,6.7583,704.6,190.2,363.5,341.1,59.7,152.9,-6.1
UNFI,2005,119.2,136.5,34.9,-74.9,12.6,12.6,0.4,402.9,283.5,5.8,6.9,73.8,0.3,235.7,651.3,64.9,,7.4,,0,0.5,4.5,0.8000000000000114,2005-07-31,167.9,176.4,41.3,123.6,,5.3608,651.3,194.3,295.5,355.7,64.9,137.3,0
UNFI,2004,80.9,106.2,29.5,-63.3,13.6,13.6,0.4,331.4,222.1,4.8,7.7,57.2,0.2,196.2,508.8,44,,7.6,,0.2,0.1,4.3,0.7999999999999972,2004-07-31,114.1,134.8,40.1,107,,4.4239,508.8,155.7,234.8,274,44,107,
UNFI,2003,67.2,90.1,26.3,-53.2,3.6,3.6,0.2,265.5,201.2,5.4,2.2,57.4,1,158.3,430.1,38.5,,6.5,6.1,0.4,,3.7,1.3000000000000114,2003-07-31,101.2,102.8,39,96.2,,3.3103,430.1,140.7,187.6,242.5,39.1,91.4,
UNFI,2002,52.8,84.3,18.2,-44.2,11.2,11.2,0.2,237.1,185.4,2.7,0,31.4,0.2,131.9,354.5,7.7,,4.6,5.6,0,,2.1,0.6000000000000085,2002-07-31,82.7,82.6,38.2,106.1,,3.3691,354.5,117.5,160.4,194.1,8.7,84.9,
UNFI,2001,53.2,81.6,12,-38.3,6.4,6.4,0.2,208.6,155.2,20.7,0,27.5,0.2,110.7,300.4,7.8,,3.5,1.3,,,1,1,2001-07-31,62.2,65.4,37.3,68.1,,2.9035,300.4,98.1,135.9,164.5,9.3,82.6,
UNFI,2000,39.4,69.5,12.2,-33.6,1.9,1.9,0.2,189.2,123.4,3.8,0.4,26.6,0.2,104.5,270.2,26.7,,2.4,,,,0.8,4.799999999999997,2000-07-31,52.6,52,36.6,68,,2.4891,270.2,100.3,118,152.3,28.5,74.3,
